			-208.25		13.917E-03		6.1005E+00
			-206.55		15.263E-03		6.0930E+00
			-204.00		17.515E-03		6.0975E+00
			-201.45		20.172E-03		6.0975E+00
			-198.90		23.240E-03		6.0930E+00
			-196.35		26.814E-03		6.0975E+00
			-193.80		30.694E-03		6.0990E+00
			-191.25		34.768E-03		6.1005E+00
			-188.70		38.878E-03		6.0960E+00
			-186.15		42.646E-03		6.0990E+00
			-183.60		46.260E-03		6.0960E+00
			-181.05		50.418E-03		6.0990E+00
			-178.50		66.470E-03		6.0975E+00
			-177.65		95.107E-03		6.1005E+00
			-176.80		163.99E-03		6.0990E+00
			-175.95		258.95E-03		6.1020E+00
			-175.10		354.19E-03		6.1035E+00
			-174.25		449.10E-03		6.0975E+00
			-173.40		551.27E-03		6.1005E+00
			-172.55		659.95E-03		6.1005E+00
			-171.70		760.94E-03		6.0990E+00
			-170.85		858.83E-03		6.0990E+00
			-170.00		961.65E-03		6.1020E+00
			-169.15		1.0386E+00		6.1005E+00
			-168.30		1.0691E+00		6.1005E+00
			-167.45		1.0777E+00		6.0990E+00
			-166.60		1.0814E+00		6.0975E+00
			-165.75		1.0822E+00		6.0960E+00
			-164.90		1.0829E+00		6.1005E+00
			-164.05		1.0831E+00		6.0990E+00
			-163.20		1.0834E+00		6.1005E+00
			-162.35		1.0834E+00		6.1005E+00
			-161.50		1.0838E+00		6.1035E+00
			-158.95		1.0840E+00		6.1050E+00
			-156.40		1.0856E+00		6.0960E+00
			-153.85		1.0838E+00		6.1035E+00
			-151.30		1.0835E+00		6.1080E+00
			-148.75		1.0846E+00		6.1020E+00
			-146.20		1.0853E+00		6.1005E+00
			-143.65		1.0845E+00		6.1050E+00
			-141.10		1.0846E+00		6.1020E+00
			-138.55		1.0848E+00		6.1005E+00
			-136.00		1.0841E+00		6.0990E+00
			-133.45		1.0843E+00		6.1005E+00
			-130.90		1.0821E+00		6.1050E+00
			-128.35		1.0829E+00		6.1005E+00
			-125.80		1.0826E+00		6.1020E+00
			-123.25		1.0811E+00		6.1020E+00
			-120.70		1.0804E+00		6.1035E+00
			-118.15		1.0806E+00		6.1020E+00
			-115.60		1.0794E+00		6.1035E+00
			-113.05		1.0789E+00		6.1005E+00
			-110.50		1.0787E+00		6.1020E+00
			-107.95		1.0777E+00		6.1020E+00
			-105.40		1.0774E+00		6.1035E+00
			-102.85		1.0767E+00		6.0990E+00
			-100.30		1.0764E+00		6.1035E+00
			-97.75		1.0767E+00		6.1020E+00
			-95.20		1.0759E+00		6.1035E+00
			-92.65		1.0750E+00		6.1005E+00
			-90.10		1.0742E+00		6.1020E+00
			-87.55		1.0740E+00		6.1005E+00
			-85.00		1.0732E+00		6.1050E+00
			-82.45		1.0728E+00		6.1020E+00
			-79.90		1.0713E+00		6.1020E+00
			-77.35		1.0706E+00		6.1005E+00
			-74.80		1.0710E+00		6.1035E+00
			-72.25		1.0705E+00		6.1065E+00
			-69.70		1.0703E+00		6.1020E+00
			-67.15		1.0686E+00		6.1005E+00
			-64.60		1.0678E+00		6.1050E+00
			-62.05		1.0676E+00		6.1035E+00
			-59.50		1.0674E+00		6.1020E+00
			-56.95		1.0668E+00		6.1050E+00
			-54.40		1.0656E+00		6.1035E+00
			-51.85		1.0651E+00		6.1035E+00
			-49.30		1.0649E+00		6.1020E+00
			-46.75		1.0627E+00		6.0975E+00
			-44.20		1.0603E+00		6.0975E+00
			-41.65		1.0602E+00		6.1035E+00
			-39.10		1.0560E+00		6.1020E+00
			-36.55		1.0541E+00		6.1050E+00
			-34.00		1.0513E+00		6.1065E+00
			-31.45		1.0494E+00		6.1005E+00
			-28.90		1.0494E+00		6.1035E+00
			-26.35		1.0492E+00		6.1020E+00
			-23.80		1.0474E+00		6.1065E+00
			-21.25		1.0452E+00		6.1050E+00
			-18.70		1.0448E+00		6.0990E+00
			-16.15		1.0440E+00		6.1065E+00
			-13.60		1.0433E+00		6.0990E+00
			-11.05		1.0418E+00		6.1050E+00
			-8.50		1.0411E+00		6.1005E+00
			-5.95		1.0383E+00		6.1020E+00
			-3.40		1.0376E+00		6.1065E+00
			-0.85		1.0410E+00		6.1035E+00
			0.00		1.0393E+00		6.1050E+00
			0.85		1.0413E+00		6.1020E+00
			3.40		1.0423E+00		6.1050E+00
			5.95		1.0420E+00		6.1005E+00
			8.50		1.0443E+00		6.0990E+00
			11.05		1.0460E+00		6.1035E+00
			13.60		1.0469E+00		6.1035E+00
			16.15		1.0469E+00		6.1035E+00
			18.70		1.0497E+00		6.1020E+00
			21.25		1.0492E+00		6.1020E+00
			23.80		1.0506E+00		6.1050E+00
			26.35		1.0538E+00		6.1005E+00
			28.90		1.0546E+00		6.1020E+00
			31.45		1.0578E+00		6.1035E+00
			34.00		1.0590E+00		6.0990E+00
			36.55		1.0622E+00		6.1005E+00
			39.10		1.0637E+00		6.1005E+00
			41.65		1.0649E+00		6.1020E+00
			44.20		1.0657E+00		6.1005E+00
			46.75		1.0659E+00		6.1020E+00
			49.30		1.0676E+00		6.1005E+00
			51.85		1.0674E+00		6.1020E+00
			54.40		1.0681E+00		6.1035E+00
			56.95		1.0693E+00		6.1050E+00
			59.50		1.0698E+00		6.1020E+00
			62.05		1.0710E+00		6.1035E+00
			64.60		1.0710E+00		6.1035E+00
			67.15		1.0713E+00		6.1020E+00
			69.70		1.0735E+00		6.1005E+00
			72.25		1.0733E+00		6.0990E+00
			74.80		1.0740E+00		6.1035E+00
