	                -109.25		4.3404E-03		6.1515E+00
			-106.95		4.4933E-03		6.1425E+00
			-103.50		4.7099E-03		6.1785E+00
			-100.05		5.0109E-03		6.1665E+00
			-96.60		5.3210E-03		6.1455E+00
			-93.15		5.7463E-03		6.1605E+00
			-89.70		6.2652E-03		6.1770E+00
			-86.25		6.7945E-03		6.1815E+00
			-82.80		7.4002E-03		6.1620E+00
			-79.35		8.0097E-03		6.1800E+00
			-75.90		8.6131E-03		6.1650E+00
			-72.45		9.3773E-03		6.1425E+00
			-69.00		10.391E-03		6.1785E+00
			-67.85		10.835E-03		6.1470E+00
			-66.70		11.270E-03		6.1755E+00
			-65.55		11.902E-03		6.1500E+00
			-64.40		13.054E-03		6.1590E+00
			-63.25		16.424E-03		6.1740E+00
			-62.10		27.093E-03		6.1455E+00
			-60.95		56.635E-03		6.1605E+00
			-59.80		110.91E-03		6.1725E+00
			-58.65		187.80E-03		6.1500E+00
			-57.50		273.74E-03		6.1515E+00
			-56.35		365.60E-03		6.1740E+00
			-55.20		457.83E-03		6.1530E+00
			-54.05		546.61E-03		6.1470E+00
			-52.90		621.75E-03		6.1665E+00
			-51.75		670.24E-03		6.1635E+00
			-50.60		693.96E-03		6.1560E+00
			-49.45		704.28E-03		6.1680E+00
			-48.30		709.35E-03		6.1620E+00
			-47.15		712.54E-03		6.1470E+00
			-46.00		715.74E-03		6.1740E+00
			-42.55		723.56E-03		6.1695E+00
			-39.10		729.97E-03		6.1770E+00
			-35.65		736.89E-03		6.1515E+00
			-32.20		743.90E-03		6.1500E+00
			-28.75		750.00E-03		6.1680E+00
			-25.30		755.47E-03		6.1710E+00
			-21.85		760.26E-03		6.1755E+00
			-18.40		764.52E-03		6.1725E+00
			-14.95		767.65E-03		6.1395E+00
			-11.50		770.13E-03		6.1470E+00
			-8.05		772.01E-03		6.1515E+00
			-4.60		773.64E-03		6.1695E+00
			-1.15		772.78E-03		6.1725E+00
			0.00		772.64E-03		6.1620E+00
			1.15		773.04E-03		6.1860E+00
			4.60		773.30E-03		6.1800E+00
			8.05		771.59E-03		6.1665E+00
			11.50		769.34E-03		6.1455E+00
			14.95		766.67E-03		6.1395E+00
			18.40		762.83E-03		6.1665E+00
			21.85		757.48E-03		6.1665E+00
			25.30		752.68E-03		6.1500E+00
			28.75		747.99E-03		6.1485E+00
			32.20		742.04E-03		6.1695E+00
			35.65		735.46E-03		6.1635E+00
			39.10		729.54E-03		6.1395E+00
			42.55		721.64E-03		6.1485E+00
			46.00		713.56E-03		6.1635E+00
			47.15		711.23E-03		6.1710E+00
			48.30		708.70E-03		6.1380E+00
			49.45		704.31E-03		6.1635E+00
			50.60		698.42E-03		6.1725E+00
			51.75		681.97E-03		6.1410E+00
			52.90		644.27E-03		6.1605E+00
			54.05		582.06E-03		6.1695E+00
			55.20		500.61E-03		6.1485E+00
			56.35		412.49E-03		6.1500E+00
			57.50		319.11E-03		6.1680E+00
			58.65		228.79E-03		6.1785E+00
			59.80		144.09E-03		6.1650E+00
			60.95		78.605E-03		6.1485E+00
			62.10		38.813E-03		6.1680E+00
			63.25		21.122E-03		6.1500E+00
			64.40		14.826E-03		6.1515E+00
			65.55		12.427E-03		6.1560E+00
			66.70		11.476E-03		6.1695E+00
			67.85		10.932E-03		6.1470E+00
			69.00		10.483E-03		6.1815E+00
			72.45		9.4657E-03		6.1485E+00
			75.90		8.7168E-03		6.1605E+00
			79.35		8.0117E-03		6.1785E+00
			82.80		7.3694E-03		6.1470E+00
			86.25		6.7689E-03		6.1605E+00
			89.70		6.2242E-03		6.1695E+00
			93.15		5.7115E-03		6.1455E+00
			96.60		5.3184E-03		6.1485E+00
			100.05		5.0085E-03		6.1695E+00
			103.50		4.6841E-03		6.1485E+00
			106.95		4.4791E-03		6.1620E+00
			109.25		4.3288E-03		6.1680E+00
