,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 4.0 h0 = 50.0 h1 = -2000.0 h2 = 30000.0 h3 = -450000.0 h4 = 200000.0
504,-29.0,0.18919,0,25,1,100,0.05420850000000001,31.434973637961335,-17.10488798370672,5.306267806267806,5.306267806267806,0.29,-8.561223875855518
505,-28.0,0.37755,0,25,1,100,0.05420850000000001,30.67750439367311,-16.068228105906314,5.306267806267806,5.306267806267806,0.28,-8.949798491040468
506,-27.0,0.65397,0,25,1,100,0.05420850000000001,29.920035149384887,-15.031568228105906,5.306267806267806,5.306267806267806,0.27,-9.382066723936035
507,-26.0,0.96712,0,25,1,100,0.05420850000000001,29.16256590509666,-13.994908350305499,5.306267806267806,5.306267806267806,0.26,-9.867990344669623
508,-25.0,1.2916,0,25,1,100,0.05420850000000001,28.405096660808436,-12.958248472505092,5.306267806267806,5.306267806267806,0.25,-10.42051166414876
509,-24.0,1.6153,0,25,1,100,0.05420850000000001,27.647627416520212,-11.921588594704684,5.306267806267806,5.306267806267806,0.24,-11.056658894690571
510,-23.0,1.9507,0,25,1,100,0.05420850000000001,26.890158172231985,-10.884928716904277,5.306267806267806,5.306267806267806,0.23,-11.799126487028595
511,-22.0,2.2724,0,25,1,100,0.05420850000000001,26.13268892794376,-9.84826883910387,5.306267806267806,5.306267806267806,0.22,-12.678540231246503
512,-21.0,2.5722,0,25,1,100,0.05420850000000001,25.375219683655537,-8.811608961303463,5.306267806267806,5.306267806267806,0.21,-13.736675272417347
513,-20.0,2.7817,0,25,1,100,0.05420850000000001,24.61775043936731,-7.774949083503055,5.306267806267806,5.306267806267806,0.2,-15.030876036504555
514,-19.0,2.8843,0,25,1,100,0.05420850000000001,23.860281195079086,-6.738289205702648,5.306267806267806,5.306267806267806,0.19,-16.639564465143735
515,-18.0,2.9138,0,25,1,100,0.05420850000000001,23.102811950790862,-5.70162932790224,5.306267806267806,5.306267806267806,0.18,-18.667168893552194
516,-17.0,2.9268,0,25,1,100,0.05420850000000001,22.345342706502635,-4.664969450101833,5.306267806267806,5.306267806267806,0.17,-21.24159629000237
517,-16.0,2.9268,0,25,1,100,0.05420850000000001,21.58787346221441,-3.6283095723014256,5.306267806267806,5.306267806267806,0.16,-24.48251383036334
518,-15.0,2.9248,0,25,1,100,0.05420850000000001,20.830404217926187,-2.5916496945010183,5.306267806267806,5.306267806267806,0.15,-28.38644178742017
519,-12.0,2.924,0,25,1,100,0.05420850000000001,18.557996485061512,0.37873462214411246,5.306267806267806,5.306267806267806,0.12,-35.495491153381664
520,-9.0,2.9213,0,25,1,100,0.05420850000000001,16.285588752196837,2.6511423550087874,5.306267806267806,5.306267806267806,0.09,-21.210405765990032
521,-6.0,2.9172,0,25,1,100,0.05420850000000001,14.013181019332162,4.923550087873462,5.306267806267806,5.306267806267806,0.06,-7.061993016345415
522,-3.0,2.9146,0,25,1,100,0.05420850000000001,11.740773286467487,7.195957820738137,5.306267806267806,5.306267806267806,0.03,-0.7869340842837249
523,0.0,2.9117,0,25,1,100,0.05420850000000001,9.468365553602812,9.468365553602812,5.306267806267806,5.306267806267806,0.0,0.15949964096022715
524,3.0,2.9164,0,25,1,100,0.05420850000000001,7.195957820738137,11.740773286467487,5.306267806267806,5.306267806267806,0.03,-0.7869340842837249
525,6.0,2.9172,0,25,1,100,0.05420850000000001,4.923550087873462,14.013181019332162,5.306267806267806,5.306267806267806,0.06,-7.061993016345415
526,9.0,2.9179,0,25,1,100,0.05420850000000001,2.6511423550087874,16.285588752196837,5.306267806267806,5.306267806267806,0.09,-21.210405765990032
527,12.0,2.9268,0,25,1,100,0.05420850000000001,0.37873462214411246,18.557996485061512,5.306267806267806,5.306267806267806,0.12,-35.495491153381664
528,15.0,2.9248,0,25,1,100,0.05420850000000001,-2.5916496945010183,20.830404217926187,5.306267806267806,5.306267806267806,0.15,-28.38644178742017
529,16.0,2.9241,0,25,1,100,0.05420850000000001,-3.6283095723014256,21.58787346221441,5.306267806267806,5.306267806267806,0.16,-24.48251383036334
530,17.0,2.922,0,25,1,100,0.05420850000000001,-4.664969450101833,22.345342706502635,5.306267806267806,5.306267806267806,0.17,-21.24159629000237
531,18.0,2.9199,0,25,1,100,0.05420850000000001,-5.70162932790224,23.102811950790862,5.306267806267806,5.306267806267806,0.18,-18.667168893552194
532,19.0,2.8804,0,25,1,100,0.05420850000000001,-6.738289205702648,23.860281195079086,5.306267806267806,5.306267806267806,0.19,-16.639564465143735
533,20.0,2.7784,0,25,1,100,0.05420850000000001,-7.774949083503055,24.61775043936731,5.306267806267806,5.306267806267806,0.2,-15.030876036504555
534,21.0,2.5622,0,25,1,100,0.05420850000000001,-8.811608961303463,25.375219683655537,5.306267806267806,5.306267806267806,0.21,-13.736675272417347
535,22.0,2.2752,0,25,1,100,0.05420850000000001,-9.84826883910387,26.13268892794376,5.306267806267806,5.306267806267806,0.22,-12.678540231246503
536,23.0,1.9535,0,25,1,100,0.05420850000000001,-10.884928716904277,26.890158172231985,5.306267806267806,5.306267806267806,0.23,-11.799126487028595
537,24.0,1.6309,0,25,1,100,0.05420850000000001,-11.921588594704684,27.647627416520212,5.306267806267806,5.306267806267806,0.24,-11.056658894690571
538,25.0,1.2951,0,25,1,100,0.05420850000000001,-12.958248472505092,28.405096660808436,5.306267806267806,5.306267806267806,0.25,-10.42051166414876
539,26.0,0.97016,0,25,1,100,0.05420850000000001,-13.994908350305499,29.16256590509666,5.306267806267806,5.306267806267806,0.26,-9.867990344669623
540,27.0,0.64736,0,25,1,100,0.05420850000000001,-15.031568228105906,29.920035149384887,5.306267806267806,5.306267806267806,0.27,-9.382066723936035
541,28.0,0.37182,0,25,1,100,0.05420850000000001,-16.068228105906314,30.67750439367311,5.306267806267806,5.306267806267806,0.28,-8.949798491040468
542,29.0,0.18604,0,25,1,100,0.05420850000000001,-17.10488798370672,31.434973637961335,5.306267806267806,5.306267806267806,0.29,-8.561223875855518
543,30.0,0.10226,0,25,1,100,0.05420850000000001,-18.141547861507128,32.19244288224956,5.306267806267806,5.306267806267806,0.3,-8.208582324496088
544,31.0,0.075838,0,25,1,100,0.05420850000000001,-19.178207739307535,32.94991212653778,5.306267806267806,5.306267806267806,0.31,-7.885759213751254
545,32.0,0.067625,0,25,1,100,0.05420850000000001,-20.21486761710794,33.70738137082601,5.306267806267806,5.306267806267806,0.32,-7.5878855604502355
546,33.0,0.064295,0,25,1,100,0.05420850000000001,-21.251527494908352,34.46485061511424,5.306267806267806,5.306267806267806,0.33,-7.311045993488692
547,34.0,0.062423,0,25,1,100,0.05420850000000001,-22.28818737270876,35.22231985940246,5.306267806267806,5.306267806267806,0.34,-7.052063176951923
548,35.0,0.060507,0,25,1,100,0.05420850000000001,-23.324847250509166,35.979789103690685,5.306267806267806,5.306267806267806,0.35,-6.808336840238579
549,38.0,0.055578,0,25,1,100,0.05420850000000001,-26.434826883910386,38.25219683655536,5.306267806267806,5.306267806267806,0.38,-6.148992386335298
550,41.0,0.051405,0,25,1,100,0.05420850000000001,-29.54480651731161,40.524604569420035,5.306267806267806,5.306267806267806,0.41,-5.568076889912546
551,44.0,0.047059,0,25,1,100,0.05420850000000001,-32.65478615071283,42.79701230228471,5.306267806267806,5.306267806267806,0.44,-5.040426247495061
552,47.0,0.042818,0,25,1,100,0.05420850000000001,-35.764765784114054,45.069420035149385,5.306267806267806,5.306267806267806,0.47,-4.55014090796478
553,50.0,0.038961,0,25,1,100,0.05420850000000001,-38.87474541751528,47.341827768014056,5.306267806267806,5.306267806267806,0.5,-4.086774378626396
554,53.0,0.03527,0,25,1,100,0.05420850000000001,-41.984725050916495,49.614235500878735,5.306267806267806,5.306267806267806,0.53,-3.643236224290624
555,56.0,0.03217,0,25,1,100,0.05420850000000001,-45.09470468431772,51.886643233743406,5.306267806267806,5.306267806267806,0.56,-3.2145802332948943
556,59.0,0.029549,0,25,1,100,0.05420850000000001,-48.20468431771894,54.159050966608085,5.306267806267806,5.306267806267806,0.59,-2.797274389984517
557,62.0,0.027242,0,25,1,100,0.05420850000000001,-51.31466395112016,56.431458699472756,5.306267806267806,5.306267806267806,0.62,-2.3887451876427654
558,65.0,0.025034,0,25,1,100,0.05420850000000001,-54.424643584521384,58.703866432337435,5.306267806267806,5.306267806267806,0.65,-1.9870843249372487
559,68.0,0.023393,0,25,1,100,0.05420850000000001,-57.53462321792261,60.976274165202106,5.306267806267806,5.306267806267806,0.68,-1.5908548067346124
560,70.0,0.022313,0,25,1,100,0.05420850000000001,-59.60794297352342,62.49121265377856,5.306267806267806,5.306267806267806,0.7,-1.3291664646537698
561,-95.0,0.016274,0,50,1,100,0.05420850000000001,90.896309314587,-72.56619144602851,10.612535612535613,10.612535612535613,0.95,-10.59668086965367
562,-93.0,0.017007,0,50,1,100,0.05420850000000001,89.38137082601054,-70.4928716904277,10.612535612535613,10.612535612535613,0.93,-10.97833825163799
563,-90.0,0.01821,0,50,1,100,0.05420850000000001,87.10896309314587,-67.38289205702648,10.612535612535613,10.612535612535613,0.9,-11.566756435976826
564,-87.0,0.019733,0,50,1,100,0.05420850000000001,84.8365553602812,-64.27291242362526,10.612535612535613,10.612535612535613,0.87,-12.177356898387567
565,-84.0,0.021163,0,50,1,100,0.05420850000000001,82.56414762741652,-61.16293279022403,10.612535612535613,10.612535612535613,0.84,-12.814321479055998
566,-81.0,0.022932,0,50,1,100,0.05420850000000001,80.29173989455184,-58.05295315682281,10.612535612535613,10.612535612535613,0.81,-13.482854849471268
567,-78.0,0.024856,0,50,1,100,0.05420850000000001,78.01933216168717,-54.942973523421585,10.612535612535613,10.612535612535613,0.78,-14.189503171756455
568,-75.0,0.026859,0,50,1,100,0.05420850000000001,75.7469244288225,-51.83299389002037,10.612535612535613,10.612535612535613,0.75,-14.942596690642322
569,-72.0,0.029118,0,50,1,100,0.05420850000000001,73.47451669595782,-48.723014256619145,10.612535612535613,10.612535612535613,0.72,-15.752875416530005
570,-69.0,0.031458,0,50,1,100,0.05420850000000001,71.20210896309315,-45.61303462321792,10.612535612535613,10.612535612535613,0.69,-16.634391260801966
571,-66.0,0.033874,0,50,1,100,0.05420850000000001,68.92970123022847,-42.503054989816704,10.612535612535613,10.612535612535613,0.66,-17.605837900738646
572,-63.0,0.036316,0,50,1,100,0.05420850000000001,66.6572934973638,-39.39307535641548,10.612535612535613,10.612535612535613,0.63,-18.692560862435215
573,-60.0,0.03911,0,50,1,100,0.05420850000000001,64.38488576449912,-36.283095723014256,10.612535612535613,10.612535612535613,0.6,-19.929683565187187
574,-59.0,0.040157,0,50,1,100,0.05420850000000001,63.62741652021089,-35.24643584521385,10.612535612535613,10.612535612535613,0.59,-20.38354664864688
575,-58.0,0.041193,0,50,1,100,0.05420850000000001,62.86994727592267,-34.20977596741344,10.612535612535613,10.612535612535613,0.58,-20.861812010375985
576,-57.0,0.04288,0,50,1,100,0.05420850000000001,62.112478031634446,-33.17311608961303,10.612535612535613,10.612535612535613,0.57,-21.367130492089853
577,-56.0,0.04615,0,50,1,100,0.05420850000000001,61.35500878734622,-32.13645621181263,10.612535612535613,10.612535612535613,0.56,-21.902531223876604
578,-55.0,0.057277,0,50,1,100,0.05420850000000001,60.597539543058,-31.09979633401222,10.612535612535613,10.612535612535613,0.55,-22.471489631785126
579,-54.0,0.092179,0,50,1,100,0.05420850000000001,59.840070298769774,-30.06313645621181,10.612535612535613,10.612535612535613,0.54,-23.078010353236458
580,-53.0,0.16702,0,50,1,100,0.05420850000000001,59.08260105448154,-29.026476578411405,10.612535612535613,10.612535612535613,0.53,-23.72672894811156
581,-52.0,0.27392,0,50,1,100,0.05420850000000001,58.32513181019332,-27.989816700610998,10.612535612535613,10.612535612535613,0.52,-24.42303747716197
582,-51.0,0.39602,0,50,1,100,0.05420850000000001,57.567662565905096,-26.95315682281059,10.612535612535613,10.612535612535613,0.51,-25.173240618048023
583,-50.0,0.52018,0,50,1,100,0.05420850000000001,56.81019332161687,-25.916496945010184,10.612535612535613,10.612535612535613,0.5,-25.984751167881722
584,-49.0,0.64904,0,50,1,100,0.05420850000000001,56.05272407732865,-24.879837067209778,10.612535612535613,10.612535612535613,0.49,-26.866336779079994
585,-48.0,0.77644,0,50,1,100,0.05420850000000001,55.295254833040424,-23.843177189409367,10.612535612535613,10.612535612535613,0.48,-27.82843394307417
586,-47.0,0.905,0,50,1,100,0.05420850000000001,54.5377855887522,-22.80651731160896,10.612535612535613,10.612535612535613,0.47,-28.88355109315071
587,-46.0,1.018,0,50,1,100,0.05420850000000001,53.78031634446397,-21.769857433808554,10.612535612535613,10.612535612535613,0.46,-30.04679102200833
588,-45.0,1.1013,0,50,1,100,0.05420850000000001,53.022847100175746,-20.733197556008147,10.612535612535613,10.612535612535613,0.45,-31.336534783344238
589,-44.0,1.14,0,50,1,100,0.05420850000000001,52.26537785588752,-19.69653767820774,10.612535612535613,10.612535612535613,0.44,-32.775346687499734
590,-43.0,1.1521,0,50,1,100,0.05420850000000001,51.5079086115993,-18.659877800407333,10.612535612535613,10.612535612535613,0.43,-34.391185741039884
591,-42.0,1.1543,0,50,1,100,0.05420850000000001,50.750439367311074,-17.623217922606926,10.612535612535613,10.612535612535613,0.42,-36.21904739057528
592,-41.0,1.1551,0,50,1,100,0.05420850000000001,49.99297012302285,-16.586558044806516,10.612535612535613,10.612535612535613,0.41,-38.30321786446452
593,-40.0,1.1562,0,50,1,100,0.05420850000000001,49.23550087873462,-15.54989816700611,10.612535612535613,10.612535612535613,0.4,-40.70041334132303
594,-37.0,1.1552,0,50,1,100,0.05420850000000001,46.96309314586995,-12.439918533604889,10.612535612535613,10.612535612535613,0.37,-50.631443253738624
595,-34.0,1.1547,0,50,1,100,0.05420850000000001,44.69068541300527,-9.329938900203667,10.612535612535613,10.612535612535613,0.34,-68.07121560595021
596,-31.0,1.1536,0,50,1,100,0.05420850000000001,42.4182776801406,-6.219959266802444,10.612535612535613,10.612535612535613,0.31,-103.61898409383312
597,-28.0,1.1554,0,50,1,100,0.05420850000000001,40.14586994727592,-3.109979633401222,10.612535612535613,10.612535612535613,0.28,-188.4198743942608
598,-25.0,1.1568,0,50,1,100,0.05420850000000001,37.87346221441125,0.0,10.612535612535613,10.612535612535613,0.25,-349.77879804604896
599,-22.0,1.157,0,50,1,100,0.05420850000000001,35.601054481546576,2.272407732864675,10.612535612535613,10.612535612535613,0.22,-356.53999558314365
600,-19.0,1.1565,0,50,1,100,0.05420850000000001,33.3286467486819,4.54481546572935,10.612535612535613,10.612535612535613,0.19,-269.10104370266197
601,-16.0,1.1561,0,50,1,100,0.05420850000000001,31.056239015817223,6.817223198594025,10.612535612535613,10.612535612535613,0.16,-170.83218214358513
602,-13.0,1.154,0,50,1,100,0.05420850000000001,28.783831282952548,9.0896309314587,10.612535612535613,10.612535612535613,0.13,-94.08443918229051
603,-10.0,1.1538,0,50,1,100,0.05420850000000001,26.511423550087873,11.362038664323375,10.612535612535613,10.612535612535613,0.1,-43.30793819818475
604,-7.0,1.1515,0,50,1,100,0.05420850000000001,24.239015817223198,13.63444639718805,10.612535612535613,10.612535612535613,0.07,-14.83370455034079
605,-4.0,1.1509,0,50,1,100,0.05420850000000001,21.966608084358523,15.906854130052723,10.612535612535613,10.612535612535613,0.04,-2.6171363821023683
606,-1.0,1.1512,0,50,1,100,0.05420850000000001,19.694200351493848,18.1792618629174,10.612535612535613,10.612535612535613,0.01,0.15444304130090278
607,0.0,1.1512,0,50,1,100,0.05420850000000001,18.936731107205624,18.936731107205624,10.612535612535613,10.612535612535613,0.0,0.19851967651097846
608,1.0,1.1501,0,50,1,100,0.05420850000000001,18.1792618629174,19.694200351493848,10.612535612535613,10.612535612535613,0.01,0.15444304130090278
609,4.0,1.1505,0,50,1,100,0.05420850000000001,15.906854130052723,21.966608084358523,10.612535612535613,10.612535612535613,0.04,-2.6171363821023683
610,7.0,1.1533,0,50,1,100,0.05420850000000001,13.63444639718805,24.239015817223198,10.612535612535613,10.612535612535613,0.07,-14.83370455034079
611,10.0,1.1538,0,50,1,100,0.05420850000000001,11.362038664323375,26.511423550087873,10.612535612535613,10.612535612535613,0.1,-43.30793819818475
612,13.0,1.154,0,50,1,100,0.05420850000000001,9.0896309314587,28.783831282952548,10.612535612535613,10.612535612535613,0.13,-94.08443918229051
613,16.0,1.1556,0,50,1,100,0.05420850000000001,6.817223198594025,31.056239015817223,10.612535612535613,10.612535612535613,0.16,-170.83218214358513
614,19.0,1.1566,0,50,1,100,0.05420850000000001,4.54481546572935,33.3286467486819,10.612535612535613,10.612535612535613,0.19,-269.10104370266197
615,22.0,1.1566,0,50,1,100,0.05420850000000001,2.272407732864675,35.601054481546576,10.612535612535613,10.612535612535613,0.22,-356.53999558314365
616,25.0,1.1553,0,50,1,100,0.05420850000000001,0.0,37.87346221441125,10.612535612535613,10.612535612535613,0.25,-349.77879804604896
617,28.0,1.1532,0,50,1,100,0.05420850000000001,-3.109979633401222,40.14586994727592,10.612535612535613,10.612535612535613,0.28,-188.4198743942608
618,31.0,1.1535,0,50,1,100,0.05420850000000001,-6.219959266802444,42.4182776801406,10.612535612535613,10.612535612535613,0.31,-103.61898409383312
619,34.0,1.1526,0,50,1,100,0.05420850000000001,-9.329938900203667,44.69068541300527,10.612535612535613,10.612535612535613,0.34,-68.07121560595021
620,37.0,1.1537,0,50,1,100,0.05420850000000001,-12.439918533604889,46.96309314586995,10.612535612535613,10.612535612535613,0.37,-50.631443253738624
621,40.0,1.1538,0,50,1,100,0.05420850000000001,-15.54989816700611,49.23550087873462,10.612535612535613,10.612535612535613,0.4,-40.70041334132303
622,41.0,1.1544,0,50,1,100,0.05420850000000001,-16.586558044806516,49.99297012302285,10.612535612535613,10.612535612535613,0.41,-38.30321786446452
623,42.0,1.1538,0,50,1,100,0.05420850000000001,-17.623217922606926,50.750439367311074,10.612535612535613,10.612535612535613,0.42,-36.21904739057528
624,43.0,1.1515,0,50,1,100,0.05420850000000001,-18.659877800407333,51.5079086115993,10.612535612535613,10.612535612535613,0.43,-34.391185741039884
625,44.0,1.1391,0,50,1,100,0.05420850000000001,-19.69653767820774,52.26537785588752,10.612535612535613,10.612535612535613,0.44,-32.775346687499734
626,45.0,1.0961,0,50,1,100,0.05420850000000001,-20.733197556008147,53.022847100175746,10.612535612535613,10.612535612535613,0.45,-31.336534783344238
627,46.0,1.0146,0,50,1,100,0.05420850000000001,-21.769857433808554,53.78031634446397,10.612535612535613,10.612535612535613,0.46,-30.04679102200833
628,47.0,0.9012,0,50,1,100,0.05420850000000001,-22.80651731160896,54.5377855887522,10.612535612535613,10.612535612535613,0.47,-28.88355109315071
629,48.0,0.779,0,50,1,100,0.05420850000000001,-23.843177189409367,55.295254833040424,10.612535612535613,10.612535612535613,0.48,-27.82843394307417
630,49.0,0.65203,0,50,1,100,0.05420850000000001,-24.879837067209778,56.05272407732865,10.612535612535613,10.612535612535613,0.49,-26.866336779079994
631,50.0,0.52267,0,50,1,100,0.05420850000000001,-25.916496945010184,56.81019332161687,10.612535612535613,10.612535612535613,0.5,-25.984751167881722
632,51.0,0.39404,0,50,1,100,0.05420850000000001,-26.95315682281059,57.567662565905096,10.612535612535613,10.612535612535613,0.51,-25.173240618048023
633,52.0,0.27059,0,50,1,100,0.05420850000000001,-27.989816700610998,58.32513181019332,10.612535612535613,10.612535612535613,0.52,-24.42303747716197
634,53.0,0.16111,0,50,1,100,0.05420850000000001,-29.026476578411405,59.08260105448154,10.612535612535613,10.612535612535613,0.53,-23.72672894811156
635,54.0,0.089958,0,50,1,100,0.05420850000000001,-30.06313645621181,59.840070298769774,10.612535612535613,10.612535612535613,0.54,-23.078010353236458
636,55.0,0.057218,0,50,1,100,0.05420850000000001,-31.09979633401222,60.597539543058,10.612535612535613,10.612535612535613,0.55,-22.471489631785126
637,56.0,0.046431,0,50,1,100,0.05420850000000001,-32.13645621181263,61.35500878734622,10.612535612535613,10.612535612535613,0.56,-21.902531223876604
638,57.0,0.042865,0,50,1,100,0.05420850000000001,-33.17311608961303,62.112478031634446,10.612535612535613,10.612535612535613,0.57,-21.367130492089853
639,58.0,0.041318,0,50,1,100,0.05420850000000001,-34.20977596741344,62.86994727592267,10.612535612535613,10.612535612535613,0.58,-20.861812010375985
640,59.0,0.040105,0,50,1,100,0.05420850000000001,-35.24643584521385,63.62741652021089,10.612535612535613,10.612535612535613,0.59,-20.38354664864688
641,60.0,0.039226,0,50,1,100,0.05420850000000001,-36.283095723014256,64.38488576449912,10.612535612535613,10.612535612535613,0.6,-19.929683565187187
642,63.0,0.036464,0,50,1,100,0.05420850000000001,-39.39307535641548,66.6572934973638,10.612535612535613,10.612535612535613,0.63,-18.692560862435215
643,66.0,0.033891,0,50,1,100,0.05420850000000001,-42.503054989816704,68.92970123022847,10.612535612535613,10.612535612535613,0.66,-17.605837900738646
644,69.0,0.031606,0,50,1,100,0.05420850000000001,-45.61303462321792,71.20210896309315,10.612535612535613,10.612535612535613,0.69,-16.634391260801966
645,72.0,0.029221,0,50,1,100,0.05420850000000001,-48.723014256619145,73.47451669595782,10.612535612535613,10.612535612535613,0.72,-15.752875416530005
646,75.0,0.027026,0,50,1,100,0.05420850000000001,-51.83299389002037,75.7469244288225,10.612535612535613,10.612535612535613,0.75,-14.942596690642322
647,78.0,0.024895,0,50,1,100,0.05420850000000001,-54.942973523421585,78.01933216168717,10.612535612535613,10.612535612535613,0.78,-14.189503171756455
648,81.0,0.023019,0,50,1,100,0.05420850000000001,-58.05295315682281,80.29173989455184,10.612535612535613,10.612535612535613,0.81,-13.482854849471268
649,84.0,0.021287,0,50,1,100,0.05420850000000001,-61.16293279022403,82.56414762741652,10.612535612535613,10.612535612535613,0.84,-12.814321479055998
650,87.0,0.01976,0,50,1,100,0.05420850000000001,-64.27291242362526,84.8365553602812,10.612535612535613,10.612535612535613,0.87,-12.177356898387567
651,90.0,0.018372,0,50,1,100,0.05420850000000001,-67.38289205702648,87.10896309314587,10.612535612535613,10.612535612535613,0.9,-11.566756435976826
652,93.0,0.017155,0,50,1,100,0.05420850000000001,-70.4928716904277,89.38137082601054,10.612535612535613,10.612535612535613,0.93,-10.97833825163799
653,95.0,0.01637,0,50,1,100,0.05420850000000001,-72.56619144602851,90.896309314587,10.612535612535613,10.612535612535613,0.95,-10.59668086965367
654,-145.0,0.02313,0,100,1,100,0.05420850000000001,147.70650263620388,-98.48268839103869,21.225071225071225,21.225071225071225,1.45,-32.969856328630634
655,-143.0,0.024015,0,100,1,100,0.05420850000000001,146.19156414762742,-96.40936863543789,21.225071225071225,21.225071225071225,1.43,-33.56997552939039
656,-140.0,0.025285,0,100,1,100,0.05420850000000001,143.91915641476274,-93.29938900203666,21.225071225071225,21.225071225071225,1.4,-34.50419090402118
657,-137.0,0.026855,0,100,1,100,0.05420850000000001,141.64674868189806,-90.18940936863544,21.225071225071225,21.225071225071225,1.37,-35.48375357873234
658,-134.0,0.028394,0,100,1,100,0.05420850000000001,139.37434094903338,-87.07942973523421,21.225071225071225,21.225071225071225,1.34,-36.51448352312592
659,-131.0,0.030128,0,100,1,100,0.05420850000000001,137.1019332161687,-83.96945010183299,21.225071225071225,21.225071225071225,1.31,-37.60318046443632
660,-128.0,0.031917,0,100,1,100,0.05420850000000001,134.82952548330405,-80.85947046843177,21.225071225071225,21.225071225071225,1.28,-38.75783307431334
661,-125.0,0.033935,0,100,1,100,0.05420850000000001,132.55711775043937,-77.74949083503056,21.225071225071225,21.225071225071225,1.25,-39.98788320889677
662,-122.0,0.035855,0,100,1,100,0.05420850000000001,130.2847100175747,-74.63951120162933,21.225071225071225,21.225071225071225,1.22,-41.304562669254864
663,-119.0,0.037837,0,100,1,100,0.05420850000000001,128.01230228471002,-71.52953156822811,21.225071225071225,21.225071225071225,1.19,-42.72132651775891
664,-116.0,0.039834,0,100,1,100,0.05420850000000001,125.73989455184534,-68.41955193482688,21.225071225071225,21.225071225071225,1.16,-44.25441644416525
665,-113.0,0.042014,0,100,1,100,0.05420850000000001,123.46748681898067,-65.30957230142566,21.225071225071225,21.225071225071225,1.13,-45.923601497803055
666,-110.0,0.044412,0,100,1,100,0.05420850000000001,121.195079086116,-62.19959266802444,21.225071225071225,21.225071225071225,1.1,-47.753164024493884
667,-109.0,0.045223,0,100,1,100,0.05420850000000001,120.43760984182776,-61.16293279022403,21.225071225071225,21.225071225071225,1.09,-48.403664490865005
668,-108.0,0.046294,0,100,1,100,0.05420850000000001,119.68014059753955,-60.12627291242362,21.225071225071225,21.225071225071225,1.08,-49.07655656966129
669,-107.0,0.047741,0,100,1,100,0.05420850000000001,118.92267135325132,-59.08961303462322,21.225071225071225,21.225071225071225,1.07,-49.773229650195816
670,-106.0,0.051461,0,100,1,100,0.05420850000000001,118.16520210896309,-58.05295315682281,21.225071225071225,21.225071225071225,1.06,-50.49518574543191
671,-105.0,0.063254,0,100,1,100,0.05420850000000001,117.40773286467487,-57.016293279022406,21.225071225071225,21.225071225071225,1.05,-51.244050882339614
672,-104.0,0.096976,0,100,1,100,0.05420850000000001,116.65026362038664,-55.979633401221996,21.225071225071225,21.225071225071225,1.04,-52.02158788137515
673,-103.0,0.16287,0,100,1,100,0.05420850000000001,115.89279437609842,-54.942973523421585,21.225071225071225,21.225071225071225,1.03,-52.829710724323405
674,-102.0,0.25028,0,100,1,100,0.05420850000000001,115.13532513181019,-53.90631364562118,21.225071225071225,21.225071225071225,1.02,-53.670500742797316
675,-101.0,0.34865,0,100,1,100,0.05420850000000001,114.37785588752197,-52.86965376782077,21.225071225071225,21.225071225071225,1.01,-54.54622489878504
676,-100.0,0.45006,0,100,1,100,0.05420850000000001,113.62038664323374,-51.83299389002037,21.225071225071225,21.225071225071225,1.0,-55.45935647545619
677,-99.0,0.55627,0,100,1,100,0.05420850000000001,112.86291739894551,-50.79633401221996,21.225071225071225,21.225071225071225,0.99,-56.4125985523393
678,-98.0,0.65976,0,100,1,100,0.05420850000000001,112.1054481546573,-49.759674134419555,21.225071225071225,21.225071225071225,0.98,-57.40891070600999
679,-97.0,0.76171,0,100,1,100,0.05420850000000001,111.34797891036906,-48.723014256619145,21.225071225071225,21.225071225071225,0.97,-58.45153945832217
680,-96.0,0.84915,0,100,1,100,0.05420850000000001,110.59050966608085,-47.686354378818734,21.225071225071225,21.225071225071225,0.96,-59.54405309178366
681,-95.0,0.90822,0,100,1,100,0.05420850000000001,109.83304042179262,-46.64969450101833,21.225071225071225,21.225071225071225,0.95,-60.69038157016914
682,-94.0,0.93413,0,100,1,100,0.05420850000000001,109.0755711775044,-45.61303462321792,21.225071225071225,21.225071225071225,0.94,-61.89486244687711
683,-93.0,0.94242,0,100,1,100,0.05420850000000001,108.31810193321617,-44.57637474541752,21.225071225071225,21.225071225071225,0.93,-63.16229381983376
684,-92.0,0.94493,0,100,1,100,0.05420850000000001,107.56063268892794,-43.53971486761711,21.225071225071225,21.225071225071225,0.92,-64.49799560868405
685,-91.0,0.94698,0,100,1,100,0.05420850000000001,106.80316344463972,-42.503054989816704,21.225071225071225,21.225071225071225,0.91,-65.90788069731224
686,-90.0,0.94778,0,100,1,100,0.05420850000000001,106.04569420035149,-41.46639511201629,21.225071225071225,21.225071225071225,0.9,-67.39853781609001
687,-87.0,0.94907,0,100,1,100,0.05420850000000001,103.77328646748681,-38.35641547861507,21.225071225071225,21.225071225071225,0.87,-72.43332271194011
688,-84.0,0.95011,0,100,1,100,0.05420850000000001,101.50087873462215,-35.24643584521385,21.225071225071225,21.225071225071225,0.84,-78.52122789286275
689,-81.0,0.95134,0,100,1,100,0.05420850000000001,99.22847100175747,-32.13645621181263,21.225071225071225,21.225071225071225,0.81,-86.03164617823481
