,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 4.0 h0 = 300.0 h1 = -2000.0 h2 = 80000.0 h3 = -450000.0 h4 = 200000.0
436,139.0,0.78432,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-28.94425087108014,-28.94425087108014,1.39,98907.31027828417
437,142.0,0.78492,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-31.170731707317074,-31.170731707317074,1.42,105586.98576634371
438,145.0,0.7858,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-33.397212543554005,-33.397212543554005,1.45,112539.06823586352
439,148.0,0.78561,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-35.62369337979094,-35.62369337979094,1.48,119772.38337155813
440,151.0,0.78492,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-37.850174216027874,-37.850174216027874,1.51,127295.00934015648
441,154.0,0.786,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-40.07665505226481,-40.07665505226481,1.54,135114.50584622897
442,157.0,0.78561,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-42.30313588850174,-42.30313588850174,1.57,143238.06496420698
443,160.0,0.78591,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-44.52961672473867,-44.52961672473867,1.6,151672.61291062806
444,163.0,0.7861,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-46.75609756097561,-46.75609756097561,1.63,160424.88022531543
445,166.0,0.78689,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-48.98257839721254,-48.98257839721254,1.66,169501.45112358886
446,169.0,0.78591,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-51.20905923344948,-51.20905923344948,1.69,178908.7988196946
447,172.0,0.7861,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-53.43554006968641,-53.43554006968641,1.72,188653.31121759946
448,175.0,0.78601,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-55.66202090592334,-55.66202090592334,1.75,198741.30987070617
449,178.0,0.78649,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-57.88850174216028,-57.88850174216028,1.78,209179.064162134
450,181.0,0.78503,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-60.11498257839721,-60.11498257839721,1.81,219972.8020411795
451,184.0,0.786,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-62.34146341463415,-62.34146341463415,1.84,231128.71824462264
452,187.0,0.78432,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-64.56794425087108,-64.56794425087108,1.87,242652.9806581007
453,190.0,0.78128,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-66.79442508710801,-66.79442508710801,1.9,254551.73528614428
454,191.0,0.77465,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-67.53658536585365,-67.53658536585365,1.91,258602.2669426307
455,192.0,0.75536,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-68.2787456445993,-68.2787456445993,1.92,262695.3164358641
456,193.0,0.7089,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-69.02090592334494,-69.02090592334494,1.93,266831.1101702157
